female,20,third,green,65,185,4,1,7.5,Yes,4,75,3,2.5
female,21,third,blue,63,0,1,1,3,Yes,8,48,1,10
female,20,third,hazel,68,99.6,1,0,30,No,0,120,10,21
male,20,third,blue,79,30,0,1,5,Yes,15,50,15,35
male,39,third,brown,68,525,1,1,12,Yes,2,30,1,5
female,19,second,blue,63,90,3,1,8,No,0,25,0,7
female,19,second,hazel,65,72,1,1,3,Yes,4,81,3,15
male,21,fourth,blue,70,185,1,0,5,Yes,3,17,1,4
male,21,fourth,blue,73,200,0,1,10,Yes,6,150,3,5
female,19,second,green,67,150,2,1,18,No,0,30,0,16
female,19,second,brown,67,135,1,1,6,Yes,2,43,0,1
female,21,third,brown,70,90,0,1,2,No,0,15,0,2
male,20,third,other,66,0,0,1,8,No,0,100,8,6
male,23,other,green,69,20,2,2,4,Yes,6,43,3,2.5
male,20,third,brown,69,370,0,2,10,No,0,120,1,5
male,22,first,brown,72,1000,0,1,10,No,0,50,20,10
male,21,third,brown,71,160,1,0,6.5,Yes,6,150,0.5,3
female,20,second,green,64,150,0,1,4,Yes,6,100,10,12
female,24,other,brown,60,700,1,2,10,No,0,25,2,4
female,19,second,blue,62,45,1,1,2,No,0,73,4,3
female,19,second,green,66,350,0,1,10,Yes,3,50,0,8
male,20,third,blue,71,300,0,1,4,Yes,12,0,1,4.5
female,20,third,brown,67,132,0,0,9,Yes,5,37,0,3.5
female,19,second,blue,66,90,2,0,15,Yes,6.5,50,0,2
female,20,third,green,72,320,2,0,7,No,0,60,0,14
female,20,third,blue,63,220,2,2,1,Yes,4,0,0,3
female,21,fourth,brown,65,60,3,1,1,No,0,200,0,16
female,22,fourth,blue,67,175,4,2,6,No,0,175,3,28
male,21,third,blue,72,140,1,0,3,No,0,25,0,10
female,21,fourth,brown,66,10,0,1,15,No,0,35,0,10
male,23,other,blue,72,30,0,1,7,Yes,8,60,8,21
female,19,second,hazel,65,190,1,0,10,Yes,7,123,2,2
male,22,fourth,hazel,69,10,1,2,8,Yes,6,150,0,1
female,18,second,blue,66,889,2,0,4,No,0,35,2,4
female,20,third,green,67,120,2,0,5,No,0,200,0,5
male,21,fourth,brown,70,1400,1,0,12,Yes,8,4,5,8
male,20,other,brown,69,65,1,2,6,No,0,130,4,8
female,20,third,hazel,65,120,2,0,3,Yes,10,30,0,6
female,22,other,green,64,150,1,2,2,Yes,4,10,0,20
female,19,second,green,65,25,1,0,25,Yes,7,20,2,5
female,20,third,hazel,68,400,0,3,14,Yes,7,100,0,6
female,19,third,blue,67,40,2,1,12,Yes,3,30,1,3
male,20,third,brown,70,209,1,1,3,Yes,4,450,1,4
female,19,second,blue,69,40,0,2,10,Yes,5,50,1,4.5
female,19,second,blue,66,180,0,2,6,Yes,3,20,1,15
male,21,third,blue,69,100,1,1,1,Yes,5,50,0,2
female,19,second,other,62,45,0,3,3,No,0,25,1,15
male,24,third,green,73,350,2,1,5,Yes,10,45,2,1
male,23,fourth,blue,64,40,1,1,30,No,0,50,1,3
female,21,fourth,hazel,67,45,2,0,7,Yes,4,40,0,5
female,20,third,blue,68,154,2,0,20,Yes,3,35,2,4
female,19,second,green,64,45,1,1,4,No,0,200,0,6
female,20,third,brown,65,0,1,1,3,No,0,50,0,3
female,20,third,hazel,66,50,1,0,14,Yes,4.5,100,0,4
female,19,second,blue,67,130,0,2,3,Yes,3,90,0,3
male,20,second,blue,70,120,1,3,15,Yes,10,100,7,9
female,22,third,brown,64,6000,0,3,15,No,0,100,15,10
female,20,third,blue,65,43,0,2,4,Yes,3,70,0,10
female,19,second,blue,72,20,1,1,35,No,0,75,7,28
male,19,second,other,71,40,3,1,3,Yes,8,10,2,10
male,20,second,brown,70,0,1,1,10,Yes,10,50,0,40
female,26,third,hazel,68,150,0,1,12,Yes,4,250,2,12
female,20,third,green,69,90,2,1,1,Yes,1,10,0,10
male,20,third,blue,71,120,0,0,5,No,0,125,2,20
female,19,second,brown,68,200,1,1,7,Yes,5,200,0.5,3
male,18,first,blue,68,25,1,1,12,No,0,20,21,15
female,20,third,blue,65,1000,1,0,20,No,0,175,2,5
female,21,fourth,brown,63,65,2,3,10,No,0,50,5,5
male,22,other,brown,69,60,1,1,28,Yes,2,43,2,20
male,20,third,hazel,75,180,2,1,5,Yes,5,60,15,15
female,22,fourth,green,66,0,2,0,3,Yes,5,20,5,10
female,20,third,green,72,250,1,1,1,No,0,20,1,12
male,22,other,brown,66,120,1,1,2,Yes,5,50,3,3
female,22,fourth,blue,66,180,1,1,6,No,0,25,0,3
male,19,second,blue,73,40,0,1,20,No,0,100,3,1
female,20,third,brown,61,230,1,0,5,No,0,10,20,15
female,20,third,brown,61,200,3,6,6,Yes,9,78,5,10
female,31,fourth,brown,62,34,1,0,15,Yes,3,50,0,3
male,21,third,blue,71,35,1,1,8,No,0,10,10,10
male,20,third,hazel,72,180,0,0,5,No,0,100,10,10
female,19,second,blue,67,60,2,1,21,Yes,5,200,4,14
female,19,second,brown,66,60,2,1,20,No,0,100,1,21
male,20,third,brown,74,235,1,1,10,Yes,10,189,0,3
male,26,first,brown,70,5000,0,1,20,No,0,10,10,10
male,20,third,brown,70,2500,0,0,10,Yes,5,50,10,20
female,20,third,brown,64,300,0,3,10,No,0,50,0,10
female,18,first,brown,67,35,0,1,8,No,0,30,3,5
female,21,third,brown,64,50,1,3,2,No,0,100,0,5
male,22,fourth,hazel,76,45,1,1,4,Yes,5,150,2,2
male,20,third,blue,72,180,1,0,6,No,0,100,2,6
female,19,second,green,64,100,1,1,2,No,0,50,1,2
male,21,third,blue,70,100,2,0,2,Yes,7,10,0,10
male,19,second,brown,71,388,0,1,10,No,0,350,0,4
male,24,third,brown,77,90,2,0,2,Yes,4,50,0,3
female,22,fourth,hazel,65,120,2,1,10,Yes,6,30,0,0
male,21,fourth,blue,66,10,1,2,25,Yes,5,60,10,10
male,22,other,blue,73,85,2,1,12,Yes,3,35,1,8
male,21,fourth,blue,67,110,3,0,10,Yes,8,200,0,6
female,21,third,brown,67,30,0,2,8,Yes,4,128,0,2
